@relation 'flight_data_new-weka.filters.unsupervised.attribute.Remove-R9-10,12-32,34-42-weka.filters.unsupervised.attribute.NumericToNominal-R8-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1'

@attribute DEP_DELAY numeric
@attribute TAXI_OUT numeric
@attribute TAXI_IN numeric
@attribute ACTUAL_ELAPSED_TIME numeric
@attribute DISTANCE numeric
@attribute WHEELS_OFF_elapse numeric
@attribute WHEELS_ON_elapse numeric
@attribute FLIGHT_STATUS {0,1}
@attribute OP_CARRIER_Delta_Airlines numeric
@attribute MONTH_Nov numeric

@data
24,15,8,54,147,15,8,1,0,0
34,13,11,93,457,13,11,1,0,0
26,26,15,99,448,26,15,1,1,1
185,9,8,123,813,9,8,1,1,0
104,18,11,109,551,18,11,1,0,0
172,13,15,103,526,13,15,1,1,0
21,17,9,157,762,17,9,1,0,0
66,8,7,97,516,8,7,1,1,0
1,51,11,125,377,51,11,1,0,0
13,11,14,149,645,11,14,1,0,1
38,16,8,135,874,16,8,1,1,0
29,16,9,64,134,16,9,1,1,0
72,10,10,103,554,10,10,1,0,0
369,27,5,131,731,27,5,1,1,0
281,15,9,101,503,15,9,1,0,0
498,15,7,124,821,15,7,1,1,0
4,16,12,146,813,16,12,1,0,1
36,68,37,150,250,68,37,1,1,0
79,11,11,123,694,11,11,1,0,0
7,37,9,115,356,37,9,1,1,0
84,19,7,70,227,19,7,1,0,0
-5,16,20,269,1587,16,20,1,0,0
-2,35,13,104,226,35,13,1,0,0
112,10,5,134,853,10,5,1,1,0
66,21,12,74,238,21,12,1,0,0
47,16,8,97,356,16,8,1,0,0
-8,45,13,115,226,45,13,1,0,0
52,27,5,238,1919,27,5,1,1,0
28,12,20,110,554,12,20,1,1,0
59,8,17,98,515,8,17,1,1,0
7,16,11,209,1199,16,11,1,1,0
36,12,7,99,457,12,7,1,0,0
169,11,6,240,1747,11,6,1,0,0
13,28,21,295,2116,28,21,1,1,0
16,56,7,163,689,56,7,1,1,0
15,61,10,155,304,61,10,1,1,1
52,21,6,68,250,21,6,1,1,0
0,41,14,170,841,41,14,1,0,0
11,37,8,115,304,37,8,1,0,1
136,34,24,147,591,34,24,1,0,0
40,18,9,114,594,18,9,1,0,0
3,38,5,124,581,38,5,1,0,0
0,31,10,319,2182,31,10,1,1,0
12,30,9,119,508,30,9,1,0,0
116,7,7,116,721,7,7,1,0,0
32,18,11,159,946,18,11,1,0,0
34,26,10,239,1947,26,10,1,1,0
81,15,9,253,2182,15,9,1,1,0
19,16,5,110,547,16,5,1,1,0
13,21,23,74,143,21,23,1,0,0
228,13,6,87,447,13,6,1,1,0
20,12,9,119,594,12,9,1,0,0
14,25,13,78,145,25,13,1,0,0
24,20,6,98,432,20,6,1,1,0
29,15,5,102,577,15,5,1,1,0
71,11,9,100,577,11,9,1,1,0
21,15,15,87,363,15,15,1,0,0
52,26,10,118,404,26,10,1,0,0
58,16,5,55,164,16,5,1,0,0
-2,72,11,178,581,72,11,1,1,0
0,54,8,171,762,54,8,1,1,0
69,20,9,93,304,20,9,1,0,0
23,10,8,84,406,10,8,1,0,0
95,34,8,72,83,34,8,1,0,1
70,11,6,171,1282,11,6,1,1,0
34,10,11,134,874,10,11,1,1,0
30,90,7,191,674,90,7,1,0,0
81,39,4,175,1184,39,4,1,1,0
15,17,8,153,731,17,8,1,1,0
32,13,5,129,746,13,5,1,1,0
6,29,9,231,1587,29,9,1,0,0
33,13,3,81,432,13,3,1,1,0
116,17,9,101,481,17,9,1,1,0
30,16,12,89,425,16,12,1,1,0
7,36,12,103,270,36,12,1,0,1
6,35,13,86,170,35,13,1,0,0
-4,14,12,161,762,14,12,1,1,1
-11,11,45,121,406,11,45,1,0,0
58,13,11,142,701,13,11,1,0,1
140,33,7,102,404,33,7,1,1,0
358,26,9,115,563,26,9,1,0,0
46,19,5,143,666,19,5,1,0,0
179,14,9,92,481,14,9,1,0,0
137,13,10,70,270,13,10,1,1,0
41,18,8,94,448,18,8,1,0,0
64,15,5,74,341,15,5,1,1,0
50,14,19,126,606,14,19,1,0,0
-7,37,9,98,259,37,9,1,1,0
34,76,11,140,302,76,11,1,0,0
11,72,10,148,399,72,10,1,0,0
-3,63,5,178,762,63,5,1,1,0
16,12,8,220,1587,12,8,1,0,0
92,11,10,99,404,11,10,1,0,0
163,9,22,126,594,9,22,1,0,0
-2,8,12,117,373,8,12,1,1,0
119,11,7,89,404,11,7,1,1,0
82,11,7,106,692,11,7,1,0,0
23,14,14,101,481,14,14,1,0,0
20,15,17,73,271,15,17,1,1,0
39,13,9,115,669,13,9,1,1,0
119,13,6,100,508,13,6,1,0,0
98,9,9,99,508,9,9,1,0,0
1,61,8,298,1919,61,8,1,1,0
56,57,23,182,645,57,23,1,0,0
123,17,6,233,1590,17,6,1,1,0
90,12,8,58,145,12,8,1,0,0
68,10,6,118,874,10,6,1,1,0
56,22,8,92,356,22,8,1,1,1
1,101,8,214,666,101,8,1,0,0
44,21,9,72,226,21,9,1,0,0
52,28,6,123,606,28,6,1,0,1
-7,126,8,226,577,126,8,1,1,0
51,16,6,86,377,16,6,1,0,0
146,12,7,76,304,12,7,1,0,0
26,14,15,99,377,14,15,1,0,0
138,25,8,90,306,25,8,1,1,0
15,11,6,111,554,11,6,1,1,0
36,27,11,149,547,27,11,1,0,0
65,16,8,119,620,16,8,1,1,0
14,24,13,265,1892,24,13,1,1,0
10,36,5,249,1547,36,5,1,1,1
-6,41,8,178,666,41,8,1,1,1
214,14,6,179,1282,14,6,1,1,0
0,10,18,183,859,10,18,1,1,1
29,21,9,119,594,21,9,1,0,0
415,9,15,152,946,9,15,1,0,0
69,50,11,101,214,50,11,1,1,0
63,13,8,155,859,13,8,1,1,0
0,11,7,242,1590,11,7,1,1,0
92,26,5,81,306,26,5,1,1,0
84,14,7,79,321,14,7,1,1,0
62,17,6,108,606,17,6,1,0,0
25,35,10,89,250,35,10,1,1,0
18,10,26,100,425,10,26,1,1,0
87,9,9,76,373,9,9,1,0,0
47,30,13,125,581,30,13,1,1,1
15,24,5,171,1199,24,5,1,0,1
-7,38,12,124,453,38,12,1,1,0
68,19,8,63,152,19,8,1,0,0
146,5,10,50,170,5,10,1,0,0
16,15,14,122,594,15,14,1,1,0
51,11,6,165,1199,11,6,1,0,0
29,20,8,170,946,20,8,1,0,0
-1,7,5,165,669,7,5,1,0,0
-7,35,11,91,238,35,11,1,0,0
-13,61,12,112,238,61,12,1,0,0
38,31,12,165,760,31,12,1,0,0
9,54,13,124,425,54,13,1,1,1
43,22,34,96,214,22,34,1,1,0
66,17,5,122,666,17,5,1,1,0
27,22,10,112,545,22,10,1,0,0
-5,54,5,120,453,54,5,1,1,0
42,20,13,99,363,20,13,1,1,1
62,10,8,75,306,10,8,1,1,1
1,38,12,139,547,38,12,1,1,0
74,14,8,268,2139,14,8,1,1,1
42,22,8,128,731,22,8,1,0,0
40,4,10,41,147,4,10,1,0,0
-4,33,7,130,581,33,7,1,1,0
41,13,6,103,606,13,6,1,1,0
15,16,17,180,1199,16,17,1,0,0
17,24,7,102,331,24,7,1,0,0
29,16,17,96,484,16,17,1,0,0
123,9,9,107,551,9,9,1,0,0
50,31,14,107,406,31,14,1,1,0
24,16,9,90,404,16,9,1,1,0
13,14,20,97,356,14,20,1,0,0
-1,48,11,110,192,48,11,1,1,0
102,13,6,153,907,13,6,1,0,0
78,21,9,109,545,21,9,1,1,0
25,18,10,154,760,18,10,1,1,1
-3,17,54,353,2116,17,54,1,1,0
8,27,15,141,606,27,15,1,0,0
17,63,10,105,153,63,10,1,1,0
-4,45,9,167,606,45,9,1,0,0
-3,27,14,136,579,27,14,1,0,0
1,40,6,145,721,40,6,1,0,0
-7,70,9,152,433,70,9,1,0,0
140,13,6,131,874,13,6,1,1,0
87,8,23,69,170,8,23,1,0,0
64,11,17,170,721,11,17,1,0,0
1,52,8,180,762,52,8,1,1,0
-1,28,13,137,442,28,13,1,1,0
-10,42,13,154,547,42,13,1,1,0
99,11,11,66,152,11,11,1,0,0
214,11,6,54,145,11,6,1,0,1
50,17,10,149,762,17,10,1,1,0
-4,41,10,139,674,41,10,1,1,0
51,27,9,77,214,27,9,1,1,0
4,21,9,101,356,21,9,1,0,1
17,19,12,112,594,19,12,1,1,0
14,20,7,120,581,20,7,1,0,0
7,24,20,107,321,24,20,1,1,0
5,49,9,169,780,49,9,1,0,0
98,15,12,120,594,15,12,1,1,0
51,15,9,185,946,15,9,1,0,0
2,40,5,92,226,40,5,1,0,0
34,12,12,122,696,12,12,1,0,1
164,15,8,136,746,15,8,1,1,0
22,15,9,99,563,15,9,1,0,1
108,10,9,112,640,10,9,1,1,0
-4,28,7,149,594,28,7,1,1,1
-1,45,14,96,143,45,14,1,0,0
238,8,8,101,508,8,8,1,0,0
26,11,7,116,813,11,7,1,1,0
104,17,10,59,134,17,10,1,1,0
18,25,10,65,147,25,10,1,0,0
15,19,14,100,373,19,14,1,0,0
50,10,12,68,223,10,12,1,0,1
101,15,11,92,406,15,11,1,1,0
29,14,28,117,581,14,28,1,0,0
48,14,6,260,2139,14,6,1,1,1
-2,19,72,132,152,19,72,1,1,0
64,29,9,133,547,29,9,1,1,1
30,19,7,110,508,19,7,1,0,0
55,14,14,131,721,14,14,1,0,0
123,12,7,118,692,12,7,1,1,0
38,22,5,129,666,22,5,1,0,0
59,11,9,141,874,11,9,1,0,0
36,13,5,275,2172,13,5,1,1,0
56,16,11,63,214,16,11,1,1,0
34,13,43,136,516,13,43,1,1,0
36,13,8,99,563,13,8,1,0,0
69,14,10,105,563,14,10,1,0,0
-2,20,52,302,1947,20,52,1,1,0
254,26,50,125,259,26,50,1,1,0
21,12,15,130,444,12,15,1,1,0
29,16,10,73,208,16,10,1,0,0
-4,28,10,130,534,28,10,1,1,0
25,12,8,108,594,12,8,1,1,0
62,41,8,109,306,41,8,1,1,0
11,33,35,153,813,33,35,1,1,0
56,9,11,82,399,9,11,1,0,0
270,10,6,71,304,10,6,1,0,0
64,10,5,91,432,10,5,1,0,0
101,16,10,97,481,16,10,1,1,0
28,17,5,122,692,17,5,1,1,0
-1,35,8,152,689,35,8,1,0,0
51,14,21,121,594,14,21,1,0,0
130,16,7,99,547,16,7,1,0,0
128,11,7,46,106,11,7,1,0,0
9,34,17,155,577,34,17,1,1,0
11,36,9,103,356,36,9,1,1,0
18,20,21,144,666,20,21,1,0,1
1,27,8,164,731,27,8,1,0,0
38,16,14,111,594,16,14,1,1,1
-1,78,10,164,534,78,10,1,0,0
-2,48,7,114,356,48,7,1,1,0
-1,41,9,184,780,41,9,1,0,1
10,50,10,150,606,50,10,1,1,1
0,14,30,121,432,14,30,1,0,0
-4,49,10,180,762,49,10,1,0,0
39,10,20,153,859,10,20,1,1,0
63,22,8,127,689,22,8,1,0,0
16,27,28,136,547,27,28,1,1,0
51,37,7,88,223,37,7,1,1,1
115,19,21,139,749,19,21,1,1,0
23,27,6,168,606,27,6,1,0,0
-4,51,8,100,226,51,8,1,0,0
46,25,7,136,762,25,7,1,1,0
13,33,13,95,250,33,13,1,1,0
94,15,10,55,134,15,10,1,1,0
54,15,10,167,946,15,10,1,1,1
221,16,9,118,481,16,9,1,0,1
57,7,7,234,1947,7,7,1,0,0
48,22,4,108,545,22,4,1,1,0
-3,26,34,125,373,26,34,1,1,0
36,12,8,218,1590,12,8,1,1,0
34,8,5,76,484,8,5,1,0,0
1,40,6,162,762,40,6,1,0,0
232,13,14,64,151,13,14,1,1,0
560,33,4,98,453,33,4,1,1,0
29,22,8,90,363,22,8,1,0,0
47,21,5,103,533,21,5,1,0,0
45,17,14,73,238,17,14,1,0,0
74,9,10,123,696,9,10,1,0,0
152,30,8,107,448,30,8,1,1,0
0,36,9,148,666,36,9,1,1,0
66,20,21,121,589,20,21,1,0,0
22,20,24,145,534,20,24,1,1,0
0,17,8,196,946,17,8,1,1,1
16,20,11,98,404,20,11,1,1,0
2,9,6,146,707,9,6,1,1,0
106,25,6,103,481,25,6,1,1,0
72,14,8,176,1269,14,8,1,1,0
43,41,5,109,406,41,5,1,1,0
69,27,8,72,170,27,8,1,0,0
23,13,8,109,689,13,8,1,0,1
28,23,6,92,356,23,6,1,1,0
16,29,4,121,606,29,4,1,1,0
2,11,6,289,1947,11,6,1,1,0
17,16,14,132,508,16,14,1,0,0
-8,41,9,156,674,41,9,1,0,0
82,8,9,49,152,8,9,1,1,0
-1,46,7,188,762,46,7,1,0,1
21,12,10,104,500,12,10,1,0,0
20,36,8,183,946,36,8,1,1,0
47,12,5,144,1199,12,5,1,0,0
10,44,12,98,226,44,12,1,0,0
43,16,5,128,712,16,5,1,1,0
241,18,5,101,589,18,5,1,0,0
20,9,7,130,761,9,7,1,1,0
17,22,10,150,534,22,10,1,0,0
78,34,5,123,606,34,5,1,0,0
29,13,9,226,1547,13,9,1,1,0
15,12,5,110,554,12,5,1,1,0
28,13,3,100,579,13,3,1,0,0
21,16,7,113,606,16,7,1,1,0
42,11,5,50,164,11,5,1,1,0
25,20,10,84,341,20,10,1,1,0
112,11,9,89,448,11,9,1,0,0
150,36,9,146,746,36,9,1,1,0
134,12,16,139,774,12,16,1,0,1
45,16,17,103,366,16,17,1,1,0
36,24,7,256,1947,24,7,1,0,0
23,10,10,166,946,10,10,1,1,0
-1,48,7,152,666,48,7,1,1,0
194,65,10,180,594,65,10,1,1,0
-4,61,8,113,214,61,8,1,1,0
31,24,6,260,1947,24,6,1,1,0
11,31,11,166,762,31,11,1,1,1
-6,41,9,176,666,41,9,1,0,1
4,15,15,102,331,15,15,1,0,1
-2,24,8,106,453,24,8,1,1,0
15,32,8,134,731,32,8,1,0,0
111,69,18,193,581,69,18,1,0,0
75,12,8,120,813,12,8,1,1,0
0,22,7,131,534,22,7,1,1,0
-4,67,9,169,606,67,9,1,0,0
136,28,9,150,594,28,9,1,1,0
54,19,5,67,214,19,5,1,1,0
13,21,6,145,666,21,6,1,0,0
63,12,6,91,500,12,6,1,0,0
48,12,6,104,591,12,6,1,0,1
-6,12,13,177,813,12,13,1,1,0
9,25,14,125,581,25,14,1,0,0
94,12,8,130,821,12,8,1,1,0
38,16,5,57,134,16,5,1,1,1
-3,23,74,211,760,23,74,1,0,0
10,15,8,151,606,15,8,1,1,0
85,15,7,108,594,15,7,1,1,0
78,33,7,122,484,33,7,1,1,0
172,25,6,116,508,25,6,1,0,0
16,45,14,116,300,45,14,1,1,0
126,12,9,106,577,12,9,1,0,0
4,24,14,110,551,24,14,1,0,0
51,17,13,133,606,17,13,1,0,1
22,34,6,105,356,34,6,1,1,1
46,11,11,282,2172,11,11,1,1,0
83,13,5,117,731,13,5,1,0,0
157,11,15,66,270,11,15,1,1,0
96,14,6,106,534,14,6,1,0,0
38,18,27,254,1747,18,27,1,0,0
34,19,5,69,152,19,5,1,0,0
-2,29,10,141,606,29,10,1,0,0
-4,47,9,108,259,47,9,1,1,0
34,20,19,147,633,20,19,1,0,0
32,12,11,88,404,12,11,1,1,0
-1,12,6,122,484,12,6,1,0,0
306,59,9,103,134,59,9,1,1,0
21,35,16,146,594,35,16,1,1,0
-4,33,14,80,134,33,14,1,1,0
45,32,11,72,143,32,11,1,0,0
77,9,7,99,526,9,7,1,0,0
44,18,13,81,223,18,13,1,1,0
42,14,7,111,646,14,7,1,1,1
191,20,16,68,143,20,16,1,0,0
1,10,9,261,1747,10,9,1,1,0
33,16,13,82,332,16,13,1,1,1
73,21,13,141,762,21,13,1,1,0
34,13,6,219,1587,13,6,1,1,1
47,15,7,131,620,15,7,1,1,0
7,31,9,71,164,31,9,1,0,0
17,15,10,77,227,15,10,1,0,1
-4,23,22,253,1590,23,22,1,1,0
-1,33,9,79,134,33,9,1,1,0
114,22,5,69,223,22,5,1,1,0
14,22,11,88,270,22,11,1,1,0
-1,22,7,295,2172,22,7,1,1,0
11,11,10,138,712,11,10,1,1,0
74,34,6,133,406,34,6,1,1,0
24,34,6,152,760,34,6,1,1,0
70,21,10,93,406,21,10,1,1,0
219,21,7,104,432,21,7,1,1,0
36,12,5,91,432,12,5,1,1,0
31,13,10,65,214,13,10,1,1,0
-3,44,11,157,813,44,11,1,1,0
16,12,10,69,153,12,10,1,0,1
189,35,12,134,547,35,12,1,1,0
52,12,8,101,577,12,8,1,0,0
48,31,8,271,1947,31,8,1,1,0
167,17,16,122,534,17,16,1,0,1
175,9,14,91,484,9,14,1,0,0
9,35,17,97,223,35,17,1,0,0
92,20,9,103,534,20,9,1,1,0
21,22,8,93,356,22,8,1,1,0
59,14,5,110,666,14,5,1,1,0
-6,39,11,126,404,39,11,1,1,0
6,40,8,101,356,40,8,1,1,0
198,13,5,92,581,13,5,1,0,0
46,52,12,96,143,52,12,1,0,1
111,8,11,55,143,8,11,1,0,0
27,13,7,128,813,13,7,1,1,0
139,26,7,114,589,26,7,1,0,0
44,9,7,123,874,9,7,1,1,0
15,15,18,156,853,15,18,1,1,0
42,16,9,201,946,16,9,1,0,0
149,18,11,102,404,18,11,1,1,0
90,20,11,84,302,20,11,1,0,0
19,8,15,114,696,8,15,1,0,0
30,17,11,84,366,17,11,1,1,0
71,19,11,148,666,19,11,1,1,1
-4,6,56,158,692,6,56,1,0,0
6,33,10,134,577,33,10,1,0,0
33,16,6,71,214,16,6,1,1,0
52,11,6,65,270,11,6,1,0,0
37,15,6,66,259,15,6,1,1,1
-9,35,11,100,270,35,11,1,0,0
112,20,71,252,946,20,71,1,0,0
51,10,24,105,444,10,24,1,1,1
54,20,15,102,453,20,15,1,0,0
54,12,15,261,1919,12,15,1,1,0
-7,52,9,96,143,52,9,1,0,0
37,28,7,151,746,28,7,1,1,0
0,82,8,162,373,82,8,1,1,0
-2,39,5,108,363,39,5,1,0,0
-2,17,20,133,551,17,20,1,0,0
26,32,6,83,226,32,6,1,0,0
55,8,9,63,223,8,9,1,0,0
91,13,4,230,1747,13,4,1,0,0
30,10,7,123,821,10,7,1,0,0
27,35,16,519,4502,35,16,1,1,0
26,12,6,97,432,12,6,1,1,0
40,28,11,145,746,28,11,1,1,0
96,10,6,114,731,10,6,1,0,0
30,7,39,132,591,7,39,1,0,0
-2,27,11,131,565,27,11,1,0,0
66,11,9,130,859,11,9,1,1,0
418,13,5,205,1590,13,5,1,1,0
51,11,22,123,508,11,22,1,0,0
9,11,13,114,448,11,13,1,0,0
-5,43,15,313,2116,43,15,1,1,0
108,12,5,88,481,12,5,1,1,0
10,32,8,144,547,32,8,1,1,0
38,13,11,85,406,13,11,1,0,0
-4,44,8,133,589,44,8,1,1,0
142,13,9,90,448,13,9,1,0,0
33,30,11,274,1947,30,11,1,1,0
56,11,9,114,689,11,9,1,1,0
46,15,10,124,780,15,10,1,0,0
14,17,20,151,692,17,20,1,0,0
49,20,7,104,547,20,7,1,1,0
39,22,10,71,226,22,10,1,1,0
30,19,25,145,577,19,25,1,0,0
165,20,9,96,453,20,9,1,1,0
73,32,13,88,238,32,13,1,0,0
57,14,8,80,321,14,8,1,1,0
12,63,8,176,666,63,8,1,0,0
-4,47,7,81,106,47,7,1,0,0
65,40,8,101,332,40,8,1,1,1
27,12,10,222,1590,12,10,1,1,0
68,12,21,133,707,12,21,1,1,0
-5,42,10,80,106,42,10,1,0,0
293,14,3,100,591,14,3,1,1,0
-5,44,8,103,270,44,8,1,0,1
84,23,12,99,404,23,12,1,1,0
30,23,11,131,577,23,11,1,1,0
-6,61,11,190,762,61,11,1,1,0
63,17,6,251,1747,17,6,1,0,0
34,29,11,163,746,29,11,1,1,1
57,11,7,106,669,11,7,1,1,0
64,19,6,68,214,19,6,1,1,0
6,15,13,305,2116,15,13,1,0,0
0,20,9,131,594,20,9,1,1,0
72,28,12,88,192,28,12,1,1,0
9,27,10,102,404,27,10,1,0,1
38,118,8,241,760,118,8,1,1,0
87,9,8,125,707,9,8,1,1,1
33,11,10,127,813,11,10,1,1,0
6,18,12,133,692,18,12,1,1,1
-14,43,10,162,692,43,10,1,0,0
151,9,9,136,874,9,9,1,1,0
7,51,10,166,731,51,10,1,1,0
-1,28,9,155,563,28,9,1,0,0
14,58,8,166,666,58,8,1,0,0
-2,75,7,130,214,75,7,1,1,0
-4,27,6,244,1590,27,6,1,1,0
-1,42,8,141,534,42,8,1,0,0
52,22,9,85,352,22,9,1,1,0
27,26,11,90,259,26,11,1,1,1
174,13,6,115,646,13,6,1,1,0
1,22,8,201,946,22,8,1,1,0
81,11,7,115,669,11,7,1,0,0
54,24,10,160,903,24,10,1,1,0
55,9,7,97,515,9,7,1,1,0
-2,44,11,102,214,44,11,1,1,0
22,20,9,101,444,20,9,1,1,0
54,17,5,93,363,17,5,1,0,0
106,18,8,98,551,18,8,1,0,0
160,16,7,121,731,16,7,1,1,0
113,15,15,90,363,15,15,1,1,0
35,10,9,169,1199,10,9,1,1,0
18,26,8,98,453,26,8,1,1,0
29,8,12,66,271,8,12,1,1,0
43,19,6,92,484,19,6,1,1,0
24,15,6,98,481,15,6,1,1,0
7,29,18,78,83,29,18,1,0,0
27,16,7,89,453,16,7,1,1,0
165,10,8,70,317,10,8,1,1,0
101,16,36,99,259,16,36,1,1,0
68,32,8,73,152,32,8,1,0,0
28,33,7,131,503,33,7,1,0,0
-5,32,9,155,731,32,9,1,0,1
68,13,8,68,227,13,8,1,1,1
-4,28,8,156,692,28,8,1,0,0
68,13,10,271,2182,13,10,1,1,0
112,20,7,134,746,20,7,1,0,0
100,9,11,197,1541,9,11,1,1,0
355,18,4,105,565,18,4,1,0,1
95,16,7,131,669,16,7,1,0,0
51,19,9,112,581,19,9,1,0,0
171,40,15,142,579,40,15,1,0,0
8,34,12,190,946,34,12,1,0,0
24,22,8,94,377,22,8,1,0,0
12,19,11,68,145,19,11,1,0,0
70,8,7,79,484,8,7,1,0,0
-2,19,10,140,606,19,10,1,0,0
183,11,17,94,448,11,17,1,0,0
17,20,9,154,907,20,9,1,1,0
37,43,7,157,760,43,7,1,1,0
66,13,9,91,406,13,9,1,0,0
1,53,7,163,577,53,7,1,1,1
20,19,8,76,226,19,8,1,0,1
4,19,11,119,503,19,11,1,0,0
42,17,9,240,1747,17,9,1,1,0
76,24,13,132,666,24,13,1,1,0
39,11,11,148,907,11,11,1,1,0
60,12,14,103,503,12,14,1,0,0
47,22,22,115,377,22,22,1,0,1
50,17,11,91,404,17,11,1,1,0
29,14,9,70,226,14,9,1,1,0
62,21,14,98,447,21,14,1,1,0
101,15,30,126,577,15,30,1,1,0
-4,35,14,136,563,35,14,1,0,0
190,21,25,97,270,21,25,1,1,0
14,15,6,253,1892,15,6,1,0,0
158,54,5,280,2139,54,5,1,1,0
220,27,9,148,762,27,9,1,0,0
122,23,5,112,606,23,5,1,1,0
22,24,9,139,731,24,9,1,0,0
69,11,6,70,306,11,6,1,1,0
90,17,7,107,594,17,7,1,1,0
41,35,13,128,581,35,13,1,1,0
66,9,11,131,874,9,11,1,0,1
105,22,14,99,406,22,14,1,1,0
21,7,10,86,484,7,10,1,0,0
25,31,9,166,907,31,9,1,1,0
8,49,14,134,404,49,14,1,1,0
18,28,7,120,606,28,7,1,1,0
46,17,6,108,594,17,6,1,1,0
-2,64,8,179,577,64,8,1,0,1
234,15,6,249,1800,15,6,1,1,0
-5,48,5,150,606,48,5,1,1,0
196,22,7,63,147,22,7,1,0,0
33,12,5,110,566,12,5,1,0,0
13,12,37,95,214,12,37,1,1,0
18,18,6,254,1947,18,6,1,1,0
78,27,7,114,566,27,7,1,0,0
27,27,18,124,547,27,18,1,1,0
23,43,13,110,226,43,13,1,0,0
51,18,5,101,581,18,5,1,0,1
175,16,11,260,1947,16,11,1,1,0
-1,41,6,107,425,41,6,1,1,0
36,24,6,280,2139,24,6,1,1,0
75,11,15,130,731,11,15,1,0,0
44,9,7,121,782,9,7,1,1,0
-5,14,60,156,581,14,60,1,0,0
44,17,6,132,696,17,6,1,1,0
406,20,16,111,581,20,16,1,1,0
139,31,9,164,762,31,9,1,0,0
154,27,12,173,946,27,12,1,0,0
80,10,10,137,696,10,10,1,0,0
64,20,7,157,762,20,7,1,0,0
183,17,6,58,145,17,6,1,0,0
27,15,8,131,666,15,8,1,1,0
19,14,25,146,721,14,25,1,0,0
67,11,15,106,500,11,15,1,0,0
-9,17,10,150,669,17,10,1,1,0
26,20,13,65,106,20,13,1,0,0
80,42,15,92,152,42,15,1,0,0
9,14,33,144,515,14,33,1,1,0
23,15,6,107,547,15,6,1,1,0
-3,52,5,116,425,52,5,1,1,0
35,25,10,105,406,25,10,1,1,1
20,31,8,143,712,31,8,1,1,1
-4,14,35,94,226,14,35,1,0,0
-3,28,10,108,226,28,10,1,0,1
12,27,6,240,1590,27,6,1,1,0
313,13,9,100,563,13,9,1,0,0
33,21,6,229,1587,21,6,1,1,0
0,50,13,127,406,50,13,1,1,0
0,13,6,165,859,13,6,1,1,1
96,27,4,104,606,27,4,1,1,1
125,16,11,133,760,16,11,1,1,0
222,20,7,219,1747,20,7,1,0,0
20,29,7,68,83,29,7,1,0,0
3,22,26,153,731,22,26,1,0,0
133,17,10,98,503,17,10,1,0,0
225,13,9,59,145,13,9,1,0,1
21,19,15,97,404,19,15,1,1,0
7,139,7,182,152,139,7,1,0,0
11,17,8,88,356,17,8,1,0,0
-8,86,10,217,762,86,10,1,0,0
40,41,6,290,2139,41,6,1,1,0
0,71,29,219,762,71,29,1,1,0
-2,24,11,75,145,24,11,1,0,0
1,24,12,207,946,24,12,1,1,1
89,10,5,73,373,10,5,1,1,0
31,11,9,83,404,11,9,1,0,0
11,29,7,73,145,29,7,1,0,0
39,11,6,99,444,11,6,1,1,0
29,29,9,168,760,29,9,1,1,0
55,27,7,129,373,27,7,1,1,0
19,19,9,125,577,19,9,1,0,0
21,23,9,100,447,23,9,1,0,0
17,15,13,137,813,15,13,1,0,0
-3,43,8,165,760,43,8,1,1,0
-4,36,11,103,300,36,11,1,0,0
-4,47,6,155,743,47,6,1,1,0
25,47,8,174,746,47,8,1,1,0
24,36,10,203,1199,36,10,1,0,0
19,21,14,122,594,21,14,1,0,0
14,27,8,166,760,27,8,1,0,0
11,16,11,121,594,16,11,1,1,0
8,18,18,96,425,18,18,1,1,0
21,92,13,229,762,92,13,1,1,0
31,17,7,56,151,17,7,1,1,0
1,30,7,105,432,30,7,1,0,0
29,12,10,88,448,12,10,1,1,0
55,7,23,85,317,7,23,1,1,0
20,11,8,84,306,11,8,1,1,0
17,13,5,283,2182,13,5,1,0,0
141,13,5,105,591,13,5,1,1,0
180,7,8,71,304,7,8,1,0,0
15,15,16,116,581,15,16,1,1,0
-5,64,6,159,508,64,6,1,0,0
-1,90,8,160,321,90,8,1,1,0
150,19,9,107,481,19,9,1,1,0
46,18,8,71,152,18,8,1,0,0
61,67,10,192,760,67,10,1,1,0
80,52,17,187,731,52,17,1,1,0
-2,23,13,121,425,23,13,1,1,0
15,37,10,117,404,37,10,1,1,0
366,15,7,100,533,15,7,1,0,0
149,11,7,58,227,11,7,1,0,0
-2,68,10,207,903,68,10,1,1,0
-6,48,5,89,164,48,5,1,0,0
-1,27,14,145,547,27,14,1,0,1
62,39,8,167,762,39,8,1,0,0
25,20,7,174,946,20,7,1,1,0
-7,46,9,121,321,46,9,1,1,1
-1,35,8,147,606,35,8,1,0,0
27,14,7,107,606,14,7,1,0,0
-10,25,30,87,106,25,30,1,0,0
87,9,8,54,152,9,8,1,1,0
31,40,8,76,106,40,8,1,0,0
7,23,9,115,481,23,9,1,0,0
48,9,26,114,551,9,26,1,0,0
-2,25,9,115,404,25,9,1,0,0
287,9,7,68,341,9,7,1,1,0
33,10,8,106,692,10,8,1,1,0
127,11,6,128,907,11,6,1,1,0
104,17,9,118,666,17,9,1,1,0
20,27,25,153,606,27,25,1,1,0
353,12,8,58,134,12,8,1,1,0
